x,y,species min
1.0,1.0,0.07423683
2.0,2.0,0.034257613
3.0,3.0,0.06004533
4.0,4.0,0.08972599
5.0,5.0,0.05587779
6.0,6.0,0.80652535
7.0,7.0,0.07122139
8.0,8.0,0.6921236
9.0,9.0,0.0061698603
10.0,10.0,0.084431775
11.0,11.0,0.09342423
12.0,12.0,0.5774067
13.0,13.0,0.049482517
14.0,14.0,0.2794891
15.0,15.0,0.055318516
16.0,16.0,0.7572596
17.0,17.0,0.06852007
18.0,18.0,4.416598E-4
19.0,19.0,0.050511625
20.0,20.0,0.083969
21.0,21.0,0.055657007
22.0,22.0,0.06546558
23.0,23.0,0.029387578
24.0,24.0,0.0010624568
25.0,25.0,0.07942571
26.0,26.0,0.052816454
27.0,27.0,1.7180033E-5
28.0,28.0,0.08214848
29.0,29.0,0.049585342
30.0,30.0,0.08618441
31.0,31.0,0.29800284
32.0,32.0,0.0031436905
33.0,33.0,0.21928416
34.0,34.0,0.034307733
35.0,35.0,0.08924798
36.0,36.0,0.0549618
37.0,37.0,0.5910831
38.0,38.0,0.05947381
39.0,39.0,0.8243277
40.0,40.0,0.18964516
41.0,41.0,0.49754196
42.0,42.0,0.07508681
43.0,43.0,0.5383992
44.0,44.0,7.9182297E-4
45.0,45.0,0.088654175
46.0,46.0,0.75704783
47.0,47.0,0.04112123
48.0,48.0,0.046235833
49.0,49.0,0.21306023
50.0,50.0,0.14441475
51.0,51.0,0.08995727
52.0,52.0,0.0419951
53.0,53.0,0.22052032
54.0,54.0,0.12570499
55.0,55.0,0.3019125
56.0,56.0,0.2253753
57.0,57.0,0.28103417
58.0,58.0,0.15434718
59.0,59.0,0.6344226
60.0,60.0,0.07915734
61.0,61.0,0.06057567
62.0,62.0,0.10860086
63.0,63.0,0.0049712523
64.0,64.0,0.04072894
65.0,65.0,0.5609978
66.0,66.0,0.03698114
67.0,67.0,0.20381007
68.0,68.0,0.009443433
69.0,69.0,0.3365592
70.0,70.0,0.08695382
71.0,71.0,0.26751888
72.0,72.0,0.38023388
73.0,73.0,0.059465043
74.0,74.0,0.04417805
75.0,75.0,4.932453E-4
76.0,76.0,0.06006118
77.0,77.0,0.0478055
78.0,78.0,0.0019809685
79.0,79.0,0.057108
80.0,80.0,0.040734984
81.0,81.0,0.06681312
82.0,82.0,0.6316198
83.0,83.0,0.025755182
84.0,84.0,0.66249925
85.0,85.0,1.4350621E-4
86.0,86.0,0.8069888
87.0,87.0,0.0505151
88.0,88.0,0.32156456
89.0,89.0,0.33299738
90.0,90.0,0.06020032
91.0,91.0,0.44442907
92.0,92.0,0.062949285
93.0,93.0,0.030097716
94.0,94.0,0.82116514
95.0,95.0,0.664362
96.0,96.0,0.86337936
97.0,97.0,0.027037576
98.0,98.0,0.72931236
99.0,99.0,0.06914024
100.0,100.0,0.095290974
101.0,101.0,0.6497191
102.0,102.0,0.09728033
103.0,103.0,0.116300896
104.0,104.0,0.08329505
105.0,105.0,0.113774374
106.0,106.0,0.70739466
107.0,107.0,0.05455483
108.0,108.0,0.105662376
109.0,109.0,0.04571466
110.0,110.0,7.950387E-4
111.0,111.0,0.046401896
112.0,112.0,0.07583776
113.0,113.0,0.03734193
114.0,114.0,0.06893173
115.0,115.0,0.56364995
116.0,116.0,0.07059763
117.0,117.0,0.07386608
118.0,118.0,0.14159784
119.0,119.0,0.076717354
120.0,120.0,0.056938518
121.0,121.0,0.2774746
122.0,122.0,0.09859252
123.0,123.0,0.18670951
124.0,124.0,3.852806E-4
125.0,125.0,0.0024319368
126.0,126.0,0.26053438
127.0,127.0,0.055212315
128.0,128.0,8.950106E-4
129.0,129.0,0.83862036
130.0,130.0,0.69712824
131.0,131.0,0.7032906
132.0,132.0,0.0053488417
133.0,133.0,0.31509775
134.0,134.0,0.1373556
135.0,135.0,0.033645675
136.0,136.0,0.10958321
137.0,137.0,0.03983421
138.0,138.0,0.052118663
139.0,139.0,0.44398996
140.0,140.0,0.39638138
141.0,141.0,0.04470094
142.0,142.0,0.06394644
143.0,143.0,0.1384477
144.0,144.0,0.18581212
145.0,145.0,0.74630594
146.0,146.0,0.8854627
147.0,147.0,3.711067E-4
148.0,148.0,0.08211698
149.0,149.0,0.0034230438
150.0,150.0,0.7975263
151.0,151.0,0.06437167
152.0,152.0,0.09948979
153.0,153.0,0.05388501
154.0,154.0,0.5493636
155.0,155.0,0.018941702
156.0,156.0,0.38301176
157.0,157.0,0.31145233
158.0,158.0,0.2908771
159.0,159.0,0.21669047
160.0,160.0,0.39306313
161.0,161.0,0.051755223
162.0,162.0,0.07334919
163.0,163.0,0.036831938
164.0,164.0,0.003937452
165.0,165.0,0.09416675
166.0,166.0,0.16050205
167.0,167.0,0.71200764
168.0,168.0,0.28250468
169.0,169.0,0.064941235
170.0,170.0,0.07909912
171.0,171.0,0.102855645
172.0,172.0,0.06718186
173.0,173.0,0.12251443
174.0,174.0,0.064775296
175.0,175.0,0.034340523
176.0,176.0,0.22661509
177.0,177.0,0.3278944
178.0,178.0,0.05989202
179.0,179.0,0.110706486
180.0,180.0,0.030951962
181.0,181.0,0.56428194
182.0,182.0,0.24901134
183.0,183.0,0.34855604
184.0,184.0,0.09238829
185.0,185.0,0.011278933
186.0,186.0,0.071399875
187.0,187.0,0.34350544
188.0,188.0,0.098452725
189.0,189.0,0.054994233
190.0,190.0,0.14336655
191.0,191.0,0.0018870797
192.0,192.0,0.11544466
193.0,193.0,0.013994744
194.0,194.0,0.08036287
195.0,195.0,0.070038445
196.0,196.0,0.2236056
197.0,197.0,0.11904129
198.0,198.0,0.15971991
199.0,199.0,0.4711979
200.0,200.0,0.26995146
201.0,201.0,0.019790582
202.0,202.0,0.10173919
203.0,203.0,0.065211974
204.0,204.0,3.0104135E-4
205.0,205.0,0.05664624
206.0,206.0,0.6288307
207.0,207.0,0.043440692
208.0,208.0,0.16190626
209.0,209.0,0.09020608
210.0,210.0,0.5243705
211.0,211.0,6.859213E-4
212.0,212.0,0.049591247
213.0,213.0,0.24198589
214.0,214.0,0.541694
215.0,215.0,0.06808368
216.0,216.0,3.5721282E-4
217.0,217.0,2.0514299E-4
218.0,218.0,0.0026868714
219.0,219.0,0.055057064
220.0,220.0,0.07430634
221.0,221.0,0.9998566
222.0,222.0,0.40526238
223.0,223.0,0.03697649
224.0,224.0,1.8969103E-4
225.0,225.0,0.0039663077
