x,y,species_1 cloglog values
1.0,1.0,0.009326208
2.0,2.0,0.13220918
3.0,3.0,0.04713094
4.0,4.0,0.011669441
5.0,5.0,0.02664391
6.0,6.0,0.005698213
7.0,7.0,0.05118589
8.0,8.0,0.1060767
9.0,9.0,0.038099468
10.0,10.0,0.1704797
11.0,11.0,0.42779317
12.0,12.0,0.13790685
13.0,13.0,0.1726853
14.0,14.0,9.2403265E-5
15.0,15.0,0.79634374
16.0,16.0,0.49956065
17.0,17.0,0.02162895
18.0,18.0,0.02868158
19.0,19.0,0.08290728
20.0,20.0,0.8036548
21.0,21.0,0.12347641
22.0,22.0,0.022699304
23.0,23.0,6.883094E-4
24.0,24.0,0.044449344
25.0,25.0,0.25155425
26.0,26.0,0.16985743
27.0,27.0,0.17927402
28.0,28.0,0.022303216
29.0,29.0,0.7804004
30.0,30.0,0.13100395
31.0,31.0,0.025842043
32.0,32.0,0.7699335
33.0,33.0,0.1816241
34.0,34.0,0.76077497
35.0,35.0,0.16209282
36.0,36.0,0.811361
37.0,37.0,0.11972442
38.0,38.0,0.087875366
39.0,39.0,0.021379221
40.0,40.0,0.03180676
41.0,41.0,5.73999E-4
42.0,42.0,2.9781237E-4
43.0,43.0,0.6418685
44.0,44.0,0.6510075
45.0,45.0,6.262655E-5
46.0,46.0,0.049958073
47.0,47.0,4.143034E-5
48.0,48.0,0.11208925
49.0,49.0,0.70204794
50.0,50.0,0.5763871
51.0,51.0,0.40757927
52.0,52.0,0.052443985
53.0,53.0,0.6220584
54.0,54.0,0.035578188
55.0,55.0,0.03940026
56.0,56.0,0.11267735
57.0,57.0,0.26890317
58.0,58.0,0.01387306
59.0,59.0,0.5935175
60.0,60.0,0.27527317
61.0,61.0,0.02314646
62.0,62.0,0.11845187
63.0,63.0,2.8764558E-4
64.0,64.0,0.11846818
65.0,65.0,0.48437572
66.0,66.0,0.7972609
67.0,67.0,0.07809826
68.0,68.0,0.69560087
69.0,69.0,0.02502558
70.0,70.0,0.0010174307
71.0,71.0,0.75062406
72.0,72.0,0.100947805
73.0,73.0,0.2205434
74.0,74.0,0.44114068
75.0,75.0,0.008208877
76.0,76.0,0.0052816686
77.0,77.0,0.0050731576
78.0,78.0,0.02681677
79.0,79.0,0.018769065
80.0,80.0,0.07415854
81.0,81.0,0.032149408
82.0,82.0,0.09705928
83.0,83.0,0.059786476
84.0,84.0,1.274248E-4
85.0,85.0,8.2712393E-4
86.0,86.0,0.3977312
87.0,87.0,0.018520065
88.0,88.0,0.11134451
89.0,89.0,0.14842704
90.0,90.0,0.2665498
91.0,91.0,0.74304837
92.0,92.0,0.012420469
93.0,93.0,0.0045805317
94.0,94.0,0.021169128
95.0,95.0,0.13191372
96.0,96.0,0.5482794
97.0,97.0,0.084807776
98.0,98.0,0.13006541
99.0,99.0,0.0012780575
100.0,100.0,0.11785658
101.0,101.0,0.04925926
102.0,102.0,0.35651797
103.0,103.0,0.018743644
104.0,104.0,0.23526567
105.0,105.0,0.10050815
106.0,106.0,0.0054321093
107.0,107.0,0.72020495
108.0,108.0,0.07928022
109.0,109.0,0.2126878
110.0,110.0,0.020753395
111.0,111.0,0.019933825
112.0,112.0,0.17289203
113.0,113.0,0.31487307
114.0,114.0,0.11370218
115.0,115.0,0.55910826
116.0,116.0,0.6886661
117.0,117.0,0.19964106
118.0,118.0,0.03319916
119.0,119.0,6.3808984E-4
120.0,120.0,0.028694093
121.0,121.0,0.0680401
122.0,122.0,0.59269905
123.0,123.0,0.006780199
124.0,124.0,0.11547016
125.0,125.0,0.09255222
126.0,126.0,3.0876174E-5
127.0,127.0,0.058532726
128.0,128.0,6.572508E-5
129.0,129.0,0.024306126
130.0,130.0,0.014365125
131.0,131.0,4.416555E-5
132.0,132.0,0.050635267
133.0,133.0,0.040433347
134.0,134.0,0.18148626
135.0,135.0,0.013069617
136.0,136.0,5.153843E-4
137.0,137.0,0.00695331
138.0,138.0,0.13671756
139.0,139.0,0.6529997
140.0,140.0,6.6962384E-5
141.0,141.0,0.12897594
142.0,142.0,0.13006958
143.0,143.0,0.014540705
144.0,144.0,0.05992587
145.0,145.0,0.022759048
146.0,146.0,0.020364968
147.0,147.0,0.55421084
148.0,148.0,0.026883634
149.0,149.0,0.28861704
150.0,150.0,0.16469748
151.0,151.0,0.044380024
152.0,152.0,0.7440352
153.0,153.0,0.2055901
154.0,154.0,0.060229305
155.0,155.0,0.017831622
156.0,156.0,0.013340556
157.0,157.0,0.057039045
158.0,158.0,0.07018538
159.0,159.0,0.06719811
160.0,160.0,0.042155195
161.0,161.0,0.121894486
162.0,162.0,0.04649248
163.0,163.0,0.17049678
164.0,164.0,0.1791485
165.0,165.0,0.048648015
166.0,166.0,0.22396508
167.0,167.0,0.09688599
168.0,168.0,0.11529745
169.0,169.0,0.032008637
170.0,170.0,0.013608524
171.0,171.0,0.042328317
172.0,172.0,3.755472E-4
173.0,173.0,0.12664938
174.0,174.0,0.086651295
175.0,175.0,0.32947725
176.0,176.0,0.062779225
177.0,177.0,3.616006E-4
178.0,178.0,0.352232
179.0,179.0,0.64081395
180.0,180.0,0.022909364
181.0,181.0,0.09079296
182.0,182.0,0.02726338
183.0,183.0,0.38732645
184.0,184.0,1.5714051E-5
185.0,185.0,0.16374157
186.0,186.0,0.7596776
187.0,187.0,0.011447572
188.0,188.0,0.8163683
189.0,189.0,0.028602261
190.0,190.0,0.046698283
191.0,191.0,9.4001833E-4
192.0,192.0,0.15167639
193.0,193.0,0.010918844
194.0,194.0,0.023587616
195.0,195.0,0.01954685
196.0,196.0,2.0745443E-4
197.0,197.0,0.17627375
198.0,198.0,0.047104765
199.0,199.0,0.088171266
200.0,200.0,0.771487
201.0,201.0,0.028903598
202.0,202.0,0.044302244
203.0,203.0,0.046993148
204.0,204.0,0.12281951
205.0,205.0,0.017560542
206.0,206.0,0.0063140397
207.0,207.0,0.10775504
208.0,208.0,0.031033684
209.0,209.0,0.21098055
210.0,210.0,0.0014093725
211.0,211.0,0.07850432
212.0,212.0,0.106236726
213.0,213.0,0.107065886
214.0,214.0,0.018424232
215.0,215.0,0.0012646591
216.0,216.0,0.00866376
217.0,217.0,0.029619528
218.0,218.0,5.7156145E-4
219.0,219.0,0.14344072
220.0,220.0,0.047780573
221.0,221.0,0.025113933
222.0,222.0,0.38927987
223.0,223.0,0.051362887
224.0,224.0,2.2756767E-4
225.0,225.0,0.016610973
226.0,226.0,0.03247536
227.0,227.0,0.17898825
228.0,228.0,0.004794843
229.0,229.0,0.31050125
230.0,230.0,0.0010773104
231.0,231.0,0.6755396
232.0,232.0,0.07076979
233.0,233.0,7.9255557E-4
234.0,234.0,0.063344315
235.0,235.0,0.008897376
236.0,236.0,2.7448215E-4
237.0,237.0,0.0039815833
238.0,238.0,0.10816826
239.0,239.0,0.666646
240.0,240.0,0.02826715
241.0,241.0,0.31426758
242.0,242.0,0.55418515
243.0,243.0,0.68429667
244.0,244.0,7.924605E-5
245.0,245.0,0.04637848
246.0,246.0,0.09983533
247.0,247.0,4.385542E-7
248.0,248.0,0.02160005
249.0,249.0,0.04817236
250.0,250.0,0.74190104
251.0,251.0,0.6902118
252.0,252.0,0.0712176
253.0,253.0,1.3744703E-4
254.0,254.0,0.66806597
255.0,255.0,0.021290585
256.0,256.0,0.81909925
257.0,257.0,0.014584427
258.0,258.0,0.13145153
259.0,259.0,0.69661444
260.0,260.0,0.39645904
261.0,261.0,0.00506501
262.0,262.0,0.15953627
263.0,263.0,0.0017103392
264.0,264.0,0.6532676
265.0,265.0,0.006417766
266.0,266.0,0.03017445
267.0,267.0,0.092224315
268.0,268.0,0.044177175
269.0,269.0,0.014833883
270.0,270.0,0.3653085
271.0,271.0,0.04281811
272.0,272.0,0.06274541
273.0,273.0,0.73134756
274.0,274.0,0.48753706
275.0,275.0,0.03771257
276.0,276.0,0.05813494
277.0,277.0,0.69318676
278.0,278.0,0.005539538
279.0,279.0,0.21291772
280.0,280.0,0.67172503
281.0,281.0,0.15098009
282.0,282.0,0.077729955
283.0,283.0,0.0125370445
284.0,284.0,0.04049102
285.0,285.0,0.03466504
286.0,286.0,0.1296841
287.0,287.0,0.017350418
288.0,288.0,0.67557156
289.0,289.0,1.3536154E-5
290.0,290.0,0.2905614
291.0,291.0,0.5647182
292.0,292.0,0.034832582
293.0,293.0,0.6173471
294.0,294.0,0.072729245
295.0,295.0,0.013812473
296.0,296.0,0.070208184
297.0,297.0,0.19834505
298.0,298.0,0.15862326
299.0,299.0,0.15248737
300.0,300.0,0.059198268
301.0,301.0,1.6650635E-4
302.0,302.0,0.029271133
303.0,303.0,3.4208435E-5
304.0,304.0,0.34786507
305.0,305.0,4.4225724E-4
306.0,306.0,0.48347175
307.0,307.0,0.052941084
308.0,308.0,0.023328474
309.0,309.0,0.08195584
310.0,310.0,0.11819343
311.0,311.0,0.022704862
312.0,312.0,0.6696862
313.0,313.0,0.0013310622
314.0,314.0,0.053517703
315.0,315.0,0.027133508
316.0,316.0,0.011647532
317.0,317.0,0.215815
318.0,318.0,0.056486487
319.0,319.0,0.3954699
320.0,320.0,0.025661455
321.0,321.0,0.083436534
322.0,322.0,0.75859135
323.0,323.0,0.77116203
324.0,324.0,8.250865E-6
325.0,325.0,0.002449725
326.0,326.0,0.0693525
327.0,327.0,0.0013878347
328.0,328.0,0.009867413
329.0,329.0,0.013115182
330.0,330.0,0.073595464
331.0,331.0,0.08207081
332.0,332.0,0.005426335
333.0,333.0,0.21898007
334.0,334.0,0.050039243
335.0,335.0,0.47898796
336.0,336.0,0.09969767
337.0,337.0,0.0625716
338.0,338.0,0.077518456
339.0,339.0,0.15785761
340.0,340.0,0.0018652226
341.0,341.0,0.8384967
342.0,342.0,0.027339056
343.0,343.0,0.11521572
344.0,344.0,0.7103687
345.0,345.0,0.15002623
346.0,346.0,0.14340594
347.0,347.0,1.0349034E-4
348.0,348.0,0.8416171
349.0,349.0,0.1121319
350.0,350.0,0.026939964
351.0,351.0,0.08860468
352.0,352.0,0.09567706
353.0,353.0,0.05641825
354.0,354.0,0.008315085
355.0,355.0,0.75514895
356.0,356.0,0.027738718
357.0,357.0,0.05122708
358.0,358.0,0.49301583
359.0,359.0,0.047664035
360.0,360.0,0.6609285
361.0,361.0,0.60952896
362.0,362.0,0.18818045
363.0,363.0,0.22847776
364.0,364.0,0.81669545
365.0,365.0,0.15049408
366.0,366.0,0.001156247
367.0,367.0,0.7034284
368.0,368.0,0.7510697
369.0,369.0,0.005853164
370.0,370.0,3.962778E-5
371.0,371.0,0.15857024
372.0,372.0,0.003320119
373.0,373.0,0.03699466
374.0,374.0,0.78513485
375.0,375.0,0.0107745705
376.0,376.0,0.03160299
377.0,377.0,1.0324453E-5
378.0,378.0,0.019275362
379.0,379.0,0.02396659
380.0,380.0,0.042165607
381.0,381.0,0.029493507
382.0,382.0,0.05075286
383.0,383.0,0.6923614
384.0,384.0,0.033905633
385.0,385.0,0.03586813
386.0,386.0,0.044916976
387.0,387.0,0.8130902
388.0,388.0,0.016964596
389.0,389.0,0.059015784
390.0,390.0,0.00771964
391.0,391.0,0.059080906
392.0,392.0,0.009532329
393.0,393.0,0.018788097
394.0,394.0,0.13732763
395.0,395.0,0.11714699
396.0,396.0,0.03086209
397.0,397.0,0.7982558
398.0,398.0,2.9138811E-5
399.0,399.0,0.043439426
400.0,400.0,0.1695545
401.0,401.0,0.09632565
402.0,402.0,0.2052789
403.0,403.0,0.474493
404.0,404.0,0.038218968
405.0,405.0,0.064040415
406.0,406.0,5.0736807E-4
407.0,407.0,0.009083623
408.0,408.0,0.071229674
409.0,409.0,0.11129418
410.0,410.0,0.061802506
411.0,411.0,0.03371046
412.0,412.0,0.08573125
413.0,413.0,0.26753238
414.0,414.0,0.024253512
415.0,415.0,0.5171568
416.0,416.0,0.7643962
417.0,417.0,0.2847371
418.0,418.0,3.1756626E-6
419.0,419.0,0.09717817
420.0,420.0,0.054986376
421.0,421.0,0.3529205
422.0,422.0,0.20839062
423.0,423.0,0.16504098
424.0,424.0,0.08967579
425.0,425.0,0.0409952
426.0,426.0,0.09164907
427.0,427.0,0.7307733
428.0,428.0,0.16948292
429.0,429.0,0.6007537
430.0,430.0,5.4662133E-4
431.0,431.0,0.03056779
432.0,432.0,0.1474542
433.0,433.0,0.023443107
434.0,434.0,0.18618064
435.0,435.0,0.7259652
436.0,436.0,0.016372683
437.0,437.0,0.032991167
438.0,438.0,0.6323295
439.0,439.0,7.540138E-5
440.0,440.0,0.08214433
441.0,441.0,0.0778777
442.0,442.0,0.014964526
443.0,443.0,0.059144422
444.0,444.0,7.742343E-5
445.0,445.0,1.9701834E-4
446.0,446.0,0.41657323
447.0,447.0,0.27669853
448.0,448.0,0.17040081
449.0,449.0,0.045281924
450.0,450.0,0.4925061
451.0,451.0,0.11308821
452.0,452.0,0.062084675
453.0,453.0,0.006719878
454.0,454.0,0.04216586
455.0,455.0,0.08841403
456.0,456.0,3.068496E-4
457.0,457.0,0.06547549
458.0,458.0,0.0030195059
459.0,459.0,0.010501159
460.0,460.0,0.036499817
461.0,461.0,2.1593034E-5
462.0,462.0,9.3222386E-4
463.0,463.0,0.04401926
464.0,464.0,0.16103755
465.0,465.0,0.013254904
466.0,466.0,0.008642449
467.0,467.0,0.0013643765
468.0,468.0,0.10210005
469.0,469.0,0.05939156
470.0,470.0,0.0529791
