x,y,species median
1.0,1.0,8.910765E-6
2.0,2.0,4.3261552E-6
3.0,3.0,1.2961231E-6
4.0,4.0,0.7146456
5.0,5.0,1.7176701E-4
6.0,6.0,0.017836269
7.0,7.0,8.718127E-4
8.0,8.0,0.0049898014
9.0,9.0,1.1741433E-4
10.0,10.0,2.2434565E-4
11.0,11.0,6.322945E-5
12.0,12.0,0.019584328
13.0,13.0,3.260746E-7
14.0,14.0,0.74607027
15.0,15.0,1.902394E-5
16.0,16.0,0.0015723358
17.0,17.0,9.185366E-5
18.0,18.0,0.47369385
19.0,19.0,1.4214338E-4
20.0,20.0,0.06189338
21.0,21.0,3.6738947E-4
22.0,22.0,1.2860906E-7
23.0,23.0,0.15743433
24.0,24.0,0.013518513
25.0,25.0,0.030248549
26.0,26.0,7.897149E-5
27.0,27.0,0.64035517
28.0,28.0,3.557747E-7
29.0,29.0,0.65643406
30.0,30.0,0.01375737
31.0,31.0,0.0045856666
32.0,32.0,2.611433E-4
33.0,33.0,1.1952023E-4
34.0,34.0,0.011277365
35.0,35.0,1.3688504E-4
36.0,36.0,0.0059562963
37.0,37.0,0.0042304345
38.0,38.0,9.0879324E-4
39.0,39.0,2.3838727E-5
40.0,40.0,0.62342966
41.0,41.0,6.416538E-5
42.0,42.0,0.0034213641
43.0,43.0,1.3557902E-4
44.0,44.0,4.4551442E-4
45.0,45.0,0.7477048
46.0,46.0,1.6423814E-4
47.0,47.0,8.24419E-8
48.0,48.0,6.364262E-4
49.0,49.0,0.0054569757
50.0,50.0,0.21724193
51.0,51.0,0.019991651
52.0,52.0,0.007422084
53.0,53.0,3.5033645E-5
54.0,54.0,1.5646097E-4
55.0,55.0,0.06816891
56.0,56.0,2.3506065E-4
57.0,57.0,2.4483327E-4
58.0,58.0,1.236453E-4
59.0,59.0,1.6136882E-4
60.0,60.0,1.0058564E-4
61.0,61.0,0.008155658
62.0,62.0,0.023368752
63.0,63.0,6.592616E-5
64.0,64.0,9.592039E-4
65.0,65.0,0.012396562
66.0,66.0,1.7665196E-4
67.0,67.0,1.4424408E-7
68.0,68.0,0.023979062
69.0,69.0,3.5566747E-5
70.0,70.0,0.0062431074
71.0,71.0,2.0826837E-7
72.0,72.0,6.223322E-5
73.0,73.0,0.018134339
74.0,74.0,0.01369261
75.0,75.0,0.114273414
76.0,76.0,0.004217994
77.0,77.0,0.16104528
78.0,78.0,2.0564513E-4
79.0,79.0,6.5416616E-4
80.0,80.0,0.10130215
81.0,81.0,0.010797931
82.0,82.0,3.9611323E-4
83.0,83.0,0.0014007364
84.0,84.0,0.18383473
85.0,85.0,9.853871E-8
86.0,86.0,0.0055935616
87.0,87.0,2.791591E-6
88.0,88.0,1.0292605E-4
89.0,89.0,1.9165126E-8
90.0,90.0,0.0017392164
91.0,91.0,4.5656067E-4
92.0,92.0,8.1265614E-5
93.0,93.0,5.861692E-8
94.0,94.0,0.7369358
95.0,95.0,0.017217191
96.0,96.0,5.627284E-5
97.0,97.0,0.18508212
98.0,98.0,1.962361E-4
99.0,99.0,0.019046541
100.0,100.0,0.0014424067
101.0,101.0,0.027342798
102.0,102.0,0.092580654
103.0,103.0,4.7153277E-5
104.0,104.0,2.782333E-7
105.0,105.0,0.041436683
106.0,106.0,2.0217268E-4
107.0,107.0,5.5689898E-6
108.0,108.0,1.5523002E-6
109.0,109.0,3.56155E-8
110.0,110.0,1.11484886E-4
111.0,111.0,4.800942E-8
112.0,112.0,1.6070093E-4
113.0,113.0,0.0018156762
114.0,114.0,0.6541693
115.0,115.0,0.018822398
116.0,116.0,1.4857468E-4
117.0,117.0,0.007597211
118.0,118.0,0.0041097566
119.0,119.0,7.139222E-8
120.0,120.0,0.0024898124
121.0,121.0,0.009702805
122.0,122.0,3.2684772E-4
